[2023-12-21 16:36:32,994][INFO] 
===== FNN_big-0.3-1000-small-2023-12-21-16-36-32 configuration =====
  exp_fn: test_goal_test
  seed: None
  dom: deeppoly
  start_abs_cnt: 500
  max_abs_cnt: 1000
  refine_top_k: 800
  tiny_width: 0.001
  lr: 0.001
  batch_size: 50
  min_epochs: 25
  max_epochs: 45
  use_scheduler: True
  no_pts: False
  no_abs: False
  no_refine: False
  quiet: False
  debug: False
  net: FNN_big
  no_repair: False
  repair_number: 1000
  repair_batchsize: 1
  patch_size: small
  repair_radius: 0.3
  divided_repair: 1
  accuracy_loss: <function MnistArgParser.setup_rest.<locals>.ce_loss at 0x7f5cbaad8e50>
  sample_amount: 5000
  reset_params: False
  train_datasize: 10000
  test_datasize: 10000
  repair_batch_size: 1000
  scheduler_fn: <function ExpArgParser.setup_rest.<locals>.<lambda> at 0x7f5cbaad8700>
[2023-12-21 16:38:35,419][INFO] correct2 31
[2023-12-21 16:38:35,681][INFO] correct3 0
[2023-12-21 16:38:35,940][INFO] correct1 0
[2023-12-21 16:38:36,826][INFO] correct2 29
[2023-12-21 16:38:37,076][INFO] correct3 0
[2023-12-21 16:38:37,333][INFO] correct1 0
[2023-12-21 16:38:38,213][INFO] correct2 31
[2023-12-21 16:38:38,457][INFO] correct3 0
[2023-12-21 16:38:38,694][INFO] correct1 0
[2023-12-21 16:38:39,587][INFO] correct2 30
[2023-12-21 16:38:39,823][INFO] correct3 0
[2023-12-21 16:38:40,066][INFO] correct1 0
[2023-12-21 16:38:40,914][INFO] correct2 31
[2023-12-21 16:38:41,164][INFO] correct3 0
[2023-12-21 16:38:41,412][INFO] correct1 0
[2023-12-21 16:38:42,298][INFO] correct2 30
[2023-12-21 16:38:42,538][INFO] correct3 0
[2023-12-21 16:38:42,784][INFO] correct1 0
[2023-12-21 16:38:44,053][INFO] correct2 28
[2023-12-21 16:38:44,668][INFO] correct3 0
[2023-12-21 16:38:44,920][INFO] correct1 0
[2023-12-21 16:38:45,794][INFO] correct2 31
[2023-12-21 16:38:46,064][INFO] correct3 0
[2023-12-21 16:38:46,328][INFO] correct1 0
[2023-12-21 16:38:47,211][INFO] correct2 31
[2023-12-21 16:38:47,468][INFO] correct3 0
[2023-12-21 16:38:47,722][INFO] correct1 0
[2023-12-21 16:38:48,638][INFO] correct2 32
[2023-12-21 16:38:48,899][INFO] correct3 0
[2023-12-21 16:38:49,162][INFO] correct1 0
[2023-12-21 16:38:50,014][INFO] correct2 32
[2023-12-21 16:38:50,267][INFO] correct3 0
[2023-12-21 16:38:50,512][INFO] correct1 0
[2023-12-21 16:38:51,400][INFO] correct2 31
[2023-12-21 16:38:51,619][INFO] correct3 0
[2023-12-21 16:38:51,921][INFO] correct1 0
[2023-12-21 16:38:52,782][INFO] correct2 32
[2023-12-21 16:38:53,090][INFO] correct3 0
[2023-12-21 16:38:53,425][INFO] correct1 0
[2023-12-21 16:38:54,392][INFO] correct2 32
[2023-12-21 16:38:54,636][INFO] correct3 0
[2023-12-21 16:38:54,865][INFO] correct1 0
[2023-12-21 16:38:55,996][INFO] correct2 29
[2023-12-21 16:38:56,302][INFO] correct3 0
[2023-12-21 16:38:56,543][INFO] correct1 0
[2023-12-21 16:38:57,622][INFO] correct2 31
[2023-12-21 16:38:57,944][INFO] correct3 0
[2023-12-21 16:38:58,221][INFO] correct1 0
[2023-12-21 16:38:59,298][INFO] correct2 30
[2023-12-21 16:38:59,593][INFO] correct3 0
[2023-12-21 16:38:59,906][INFO] correct1 0
[2023-12-21 16:39:00,874][INFO] correct2 31
[2023-12-21 16:39:01,176][INFO] correct3 0
[2023-12-21 16:39:01,410][INFO] correct1 0
[2023-12-21 16:39:02,764][INFO] correct2 31
[2023-12-21 16:39:03,005][INFO] correct3 0
[2023-12-21 16:39:03,251][INFO] correct1 0
[2023-12-21 16:39:04,122][INFO] correct2 32
[2023-12-21 16:39:04,360][INFO] correct3 0
[2023-12-21 16:39:04,611][INFO] correct1 0
[2023-12-21 16:39:05,497][INFO] correct2 32
[2023-12-21 16:39:06,124][INFO] correct3 0
[2023-12-21 16:39:06,461][INFO] correct1 0
[2023-12-21 16:39:07,386][INFO] correct2 30
[2023-12-21 16:39:07,640][INFO] correct3 0
[2023-12-21 16:39:07,897][INFO] correct1 0
[2023-12-21 16:39:08,825][INFO] correct2 29
[2023-12-21 16:39:09,090][INFO] correct3 0
[2023-12-21 16:39:09,342][INFO] correct1 0
[2023-12-21 16:39:10,255][INFO] correct2 32
[2023-12-21 16:39:10,503][INFO] correct3 0
[2023-12-21 16:39:10,766][INFO] correct1 0
[2023-12-21 16:39:11,646][INFO] correct2 32
[2023-12-21 16:39:11,895][INFO] correct3 0
[2023-12-21 16:39:12,160][INFO] correct1 0
[2023-12-21 16:39:13,059][INFO] correct2 31
[2023-12-21 16:39:13,315][INFO] correct3 0
[2023-12-21 16:39:13,927][INFO] correct1 0
[2023-12-21 16:39:14,824][INFO] correct2 32
[2023-12-21 16:39:15,078][INFO] correct3 0
[2023-12-21 16:39:15,341][INFO] correct1 0
[2023-12-21 16:39:16,683][INFO] correct2 32
[2023-12-21 16:39:16,916][INFO] correct3 0
[2023-12-21 16:39:17,536][INFO] correct1 0
[2023-12-21 16:39:18,490][INFO] correct2 32
[2023-12-21 16:39:18,743][INFO] correct3 0
[2023-12-21 16:39:19,008][INFO] correct1 0
[2023-12-21 16:39:19,990][INFO] correct2 31
[2023-12-21 16:39:20,259][INFO] correct3 0
[2023-12-21 16:39:20,537][INFO] correct1 0
[2023-12-21 16:39:21,520][INFO] correct2 32
[2023-12-21 16:39:21,784][INFO] correct3 0
[2023-12-21 16:39:22,037][INFO] correct1 0
[2023-12-21 16:39:23,000][INFO] correct2 28
[2023-12-21 16:39:23,283][INFO] correct3 0
[2023-12-21 16:39:23,539][INFO] correct1 0
[2023-12-21 16:39:24,469][INFO] correct2 29
[2023-12-21 16:39:24,719][INFO] correct3 0
[2023-12-21 16:39:24,969][INFO] correct1 0
[2023-12-21 16:39:25,951][INFO] correct2 31
[2023-12-21 16:39:26,197][INFO] correct3 0
[2023-12-21 16:39:26,793][INFO] correct1 0
[2023-12-21 16:39:27,701][INFO] correct2 30
[2023-12-21 16:39:27,941][INFO] correct3 0
[2023-12-21 16:39:28,191][INFO] correct1 0
[2023-12-21 16:39:29,137][INFO] correct2 31
[2023-12-21 16:39:29,395][INFO] correct3 0
[2023-12-21 16:39:29,674][INFO] correct1 0
[2023-12-21 16:39:30,643][INFO] correct2 31
[2023-12-21 16:39:30,914][INFO] correct3 0
[2023-12-21 16:39:31,185][INFO] correct1 0
[2023-12-21 16:39:32,100][INFO] correct2 31
[2023-12-21 16:39:32,355][INFO] correct3 0
[2023-12-21 16:39:32,623][INFO] correct1 0
[2023-12-21 16:39:33,509][INFO] correct2 32
[2023-12-21 16:39:33,755][INFO] correct3 0
[2023-12-21 16:39:34,359][INFO] correct1 0
[2023-12-21 16:39:35,224][INFO] correct2 31
[2023-12-21 16:39:35,476][INFO] correct3 0
[2023-12-21 16:39:35,727][INFO] correct1 0
[2023-12-21 16:39:36,656][INFO] correct2 30
[2023-12-21 16:39:36,925][INFO] correct3 0
[2023-12-21 16:39:37,190][INFO] correct1 0
[2023-12-21 16:39:38,093][INFO] correct2 32
[2023-12-21 16:39:38,347][INFO] correct3 0
[2023-12-21 16:39:38,973][INFO] correct1 0
[2023-12-21 16:39:39,931][INFO] correct2 31
[2023-12-21 16:39:40,193][INFO] correct3 0
[2023-12-21 16:39:40,452][INFO] correct1 0
[2023-12-21 16:39:41,324][INFO] correct2 32
[2023-12-21 16:39:41,584][INFO] correct3 0
[2023-12-21 16:39:41,842][INFO] correct1 0
[2023-12-21 16:39:42,817][INFO] correct2 30
[2023-12-21 16:39:43,090][INFO] correct3 0
[2023-12-21 16:39:43,342][INFO] correct1 0
[2023-12-21 16:39:44,276][INFO] correct2 31
[2023-12-21 16:39:44,533][INFO] correct3 0
[2023-12-21 16:39:44,799][INFO] correct1 0
[2023-12-21 16:39:45,684][INFO] correct2 30
[2023-12-21 16:39:45,937][INFO] correct3 0
[2023-12-21 16:39:46,197][INFO] correct1 0
[2023-12-21 16:39:47,058][INFO] correct2 32
[2023-12-21 16:39:47,318][INFO] correct3 0
[2023-12-21 16:39:47,571][INFO] correct1 0
[2023-12-21 16:39:48,492][INFO] correct2 31
[2023-12-21 16:39:48,744][INFO] correct3 0
[2023-12-21 16:39:49,000][INFO] correct1 0
[2023-12-21 16:39:49,916][INFO] correct2 31
[2023-12-21 16:39:50,174][INFO] correct3 0
[2023-12-21 16:39:50,430][INFO] correct1 0
[2023-12-21 16:39:51,790][INFO] correct2 29
[2023-12-21 16:39:52,431][INFO] correct3 0
[2023-12-21 16:39:52,695][INFO] correct1 0
[2023-12-21 16:39:53,656][INFO] correct2 28
[2023-12-21 16:39:53,912][INFO] correct3 0
[2023-12-21 16:39:54,550][INFO] correct1 0
[2023-12-21 16:39:55,510][INFO] correct2 32
[2023-12-21 16:39:55,760][INFO] correct3 0
[2023-12-21 16:39:56,014][INFO] correct1 0
[2023-12-21 16:39:56,915][INFO] correct2 30
[2023-12-21 16:39:57,175][INFO] correct3 0
[2023-12-21 16:39:57,441][INFO] correct1 0
[2023-12-21 16:39:58,357][INFO] correct2 32
[2023-12-21 16:39:58,612][INFO] correct3 0
[2023-12-21 16:39:58,871][INFO] correct1 0
[2023-12-21 16:39:59,762][INFO] correct2 31
[2023-12-21 16:40:00,389][INFO] correct3 0
[2023-12-21 16:40:00,644][INFO] correct1 0
[2023-12-21 16:40:01,611][INFO] correct2 31
[2023-12-21 16:40:01,879][INFO] correct3 0
[2023-12-21 16:40:02,143][INFO] correct1 0
[2023-12-21 16:40:03,118][INFO] correct2 31
[2023-12-21 16:40:03,366][INFO] correct3 0
[2023-12-21 16:40:03,632][INFO] correct1 0
[2023-12-21 16:40:04,571][INFO] correct2 30
[2023-12-21 16:40:04,831][INFO] correct3 0
[2023-12-21 16:40:05,086][INFO] correct1 0
[2023-12-21 16:40:06,064][INFO] correct2 30
[2023-12-21 16:40:06,378][INFO] correct3 0
[2023-12-21 16:40:06,992][INFO] correct1 0
[2023-12-21 16:40:07,890][INFO] correct2 31
[2023-12-21 16:40:08,156][INFO] correct3 0
[2023-12-21 16:40:08,422][INFO] correct1 0
[2023-12-21 16:40:09,378][INFO] correct2 31
[2023-12-21 16:40:09,636][INFO] correct3 0
[2023-12-21 16:40:09,905][INFO] correct1 0
[2023-12-21 16:40:10,898][INFO] correct2 31
[2023-12-21 16:40:11,155][INFO] correct3 0
[2023-12-21 16:40:11,408][INFO] correct1 0
[2023-12-21 16:40:12,388][INFO] correct2 29
[2023-12-21 16:40:12,647][INFO] correct3 0
[2023-12-21 16:40:13,288][INFO] correct1 0
[2023-12-21 16:40:14,209][INFO] correct2 31
[2023-12-21 16:40:14,462][INFO] correct3 0
[2023-12-21 16:40:15,106][INFO] correct1 0
[2023-12-21 16:40:16,082][INFO] correct2 31
[2023-12-21 16:40:16,358][INFO] correct3 0
[2023-12-21 16:40:16,621][INFO] correct1 0
[2023-12-21 16:40:17,598][INFO] correct2 31
[2023-12-21 16:40:17,857][INFO] correct3 0
[2023-12-21 16:40:18,124][INFO] correct1 0
[2023-12-21 16:40:19,078][INFO] correct2 31
[2023-12-21 16:40:19,336][INFO] correct3 0
[2023-12-21 16:40:19,592][INFO] correct1 0
[2023-12-21 16:40:20,551][INFO] correct2 32
[2023-12-21 16:40:20,802][INFO] correct3 0
[2023-12-21 16:40:21,058][INFO] correct1 0
[2023-12-21 16:40:21,973][INFO] correct2 30
[2023-12-21 16:40:22,258][INFO] correct3 0
[2023-12-21 16:40:22,522][INFO] correct1 0
[2023-12-21 16:40:23,514][INFO] correct2 31
[2023-12-21 16:40:23,766][INFO] correct3 0
[2023-12-21 16:40:24,014][INFO] correct1 0
[2023-12-21 16:40:25,000][INFO] correct2 29
[2023-12-21 16:40:25,255][INFO] correct3 0
[2023-12-21 16:40:25,514][INFO] correct1 0
[2023-12-21 16:40:26,450][INFO] correct2 30
[2023-12-21 16:40:26,712][INFO] correct3 0
[2023-12-21 16:40:26,964][INFO] correct1 0
[2023-12-21 16:40:27,880][INFO] correct2 32
[2023-12-21 16:40:28,130][INFO] correct3 0
[2023-12-21 16:40:28,377][INFO] correct1 0
[2023-12-21 16:40:29,256][INFO] correct2 29
[2023-12-21 16:40:29,500][INFO] correct3 0
[2023-12-21 16:40:29,745][INFO] correct1 0
[2023-12-21 16:40:30,647][INFO] correct2 32
[2023-12-21 16:40:30,897][INFO] correct3 0
[2023-12-21 16:40:31,134][INFO] correct1 0
[2023-12-21 16:40:31,987][INFO] correct2 31
[2023-12-21 16:40:32,249][INFO] correct3 0
[2023-12-21 16:40:32,504][INFO] correct1 0
[2023-12-21 16:40:33,447][INFO] correct2 32
[2023-12-21 16:40:33,717][INFO] correct3 0
[2023-12-21 16:40:33,996][INFO] correct1 0
[2023-12-21 16:40:34,907][INFO] correct2 29
[2023-12-21 16:40:35,170][INFO] correct3 0
[2023-12-21 16:40:35,435][INFO] correct1 0
[2023-12-21 16:40:36,384][INFO] correct2 31
[2023-12-21 16:40:36,646][INFO] correct3 0
[2023-12-21 16:40:36,905][INFO] correct1 0
[2023-12-21 16:40:37,905][INFO] correct2 32
[2023-12-21 16:40:38,157][INFO] correct3 0
[2023-12-21 16:40:38,796][INFO] correct1 0
[2023-12-21 16:40:39,672][INFO] correct2 31
[2023-12-21 16:40:39,929][INFO] correct3 0
[2023-12-21 16:40:40,557][INFO] correct1 0
[2023-12-21 16:40:41,483][INFO] correct2 32
[2023-12-21 16:40:41,760][INFO] correct3 0
[2023-12-21 16:40:42,003][INFO] correct1 0
[2023-12-21 16:40:42,918][INFO] correct2 32
[2023-12-21 16:40:43,171][INFO] correct3 0
[2023-12-21 16:40:43,779][INFO] correct1 0
[2023-12-21 16:40:44,685][INFO] correct2 30
[2023-12-21 16:40:44,932][INFO] correct3 0
[2023-12-21 16:40:45,182][INFO] correct1 0
[2023-12-21 16:40:46,099][INFO] correct2 31
[2023-12-21 16:40:46,350][INFO] correct3 0
[2023-12-21 16:40:46,602][INFO] correct1 0
[2023-12-21 16:40:47,493][INFO] correct2 32
[2023-12-21 16:40:47,738][INFO] correct3 0
[2023-12-21 16:40:47,989][INFO] correct1 0
[2023-12-21 16:40:48,861][INFO] correct2 30
[2023-12-21 16:40:49,107][INFO] correct3 0
[2023-12-21 16:40:49,368][INFO] correct1 0
[2023-12-21 16:40:50,303][INFO] correct2 31
[2023-12-21 16:40:50,923][INFO] correct3 0
[2023-12-21 16:40:51,172][INFO] correct1 0
[2023-12-21 16:40:52,046][INFO] correct2 32
[2023-12-21 16:40:52,297][INFO] correct3 0
[2023-12-21 16:40:52,557][INFO] correct1 0
[2023-12-21 16:40:53,452][INFO] correct2 27
[2023-12-21 16:40:53,701][INFO] correct3 0
[2023-12-21 16:40:53,946][INFO] correct1 0
[2023-12-21 16:40:54,904][INFO] correct2 29
[2023-12-21 16:40:55,172][INFO] correct3 0
[2023-12-21 16:40:55,415][INFO] correct1 0
[2023-12-21 16:40:56,531][INFO] correct2 28
[2023-12-21 16:40:56,857][INFO] correct3 0
[2023-12-21 16:40:57,183][INFO] correct1 0
[2023-12-21 16:40:58,195][INFO] correct2 32
[2023-12-21 16:40:58,453][INFO] correct3 0
[2023-12-21 16:40:58,707][INFO] correct1 0
[2023-12-21 16:40:59,661][INFO] correct2 32
[2023-12-21 16:40:59,909][INFO] correct3 0
[2023-12-21 16:41:00,156][INFO] correct1 0
[2023-12-21 16:41:01,123][INFO] correct2 30
[2023-12-21 16:41:01,380][INFO] correct3 0
[2023-12-21 16:41:02,025][INFO] correct1 0
[2023-12-21 16:41:02,983][INFO] correct2 32
[2023-12-21 16:41:03,232][INFO] correct3 0
[2023-12-21 16:41:03,480][INFO] correct1 0
[2023-12-21 16:41:04,433][INFO] correct2 31
[2023-12-21 16:41:04,693][INFO] correct3 0
[2023-12-21 16:41:04,964][INFO] correct1 0
[2023-12-21 16:41:05,983][INFO] correct2 32
[2023-12-21 16:41:06,322][INFO] correct3 0
[2023-12-21 16:41:06,583][INFO] correct1 0
[2023-12-21 16:41:07,482][INFO] correct2 32
[2023-12-21 16:41:07,745][INFO] correct3 0
[2023-12-21 16:41:08,002][INFO] correct1 0
[2023-12-21 16:41:08,930][INFO] correct2 31
[2023-12-21 16:41:09,192][INFO] correct3 0
[2023-12-21 16:41:09,452][INFO] correct1 0
[2023-12-21 16:41:10,369][INFO] correct2 30
[2023-12-21 16:41:10,625][INFO] correct3 0
[2023-12-21 16:41:10,859][INFO] correct1 0
[2023-12-21 16:41:11,730][INFO] correct2 31
[2023-12-21 16:41:11,973][INFO] correct3 0
[2023-12-21 16:41:12,573][INFO] correct1 0
[2023-12-21 16:41:13,467][INFO] correct2 32
[2023-12-21 16:41:13,706][INFO] correct3 0
[2023-12-21 16:41:13,945][INFO] correct1 0
[2023-12-21 16:41:14,838][INFO] correct2 32
[2023-12-21 16:41:15,084][INFO] correct3 0
[2023-12-21 16:41:15,687][INFO] correct1 0
[2023-12-21 16:41:16,615][INFO] correct2 32
[2023-12-21 16:41:16,856][INFO] correct3 0
[2023-12-21 16:41:17,455][INFO] correct1 0
[2023-12-21 16:41:18,324][INFO] correct2 31
[2023-12-21 16:41:18,564][INFO] correct3 0
[2023-12-21 16:41:18,812][INFO] correct1 0
[2023-12-21 16:41:20,081][INFO] correct2 32
[2023-12-21 16:41:20,329][INFO] correct3 0
[2023-12-21 16:41:20,942][INFO] correct1 0
[2023-12-21 16:41:21,828][INFO] correct2 32
[2023-12-21 16:41:22,072][INFO] correct3 0
[2023-12-21 16:41:22,665][INFO] correct1 0
[2023-12-21 16:41:23,940][INFO] correct2 32
[2023-12-21 16:41:24,547][INFO] correct3 0
[2023-12-21 16:41:24,798][INFO] correct1 0
[2023-12-21 16:41:25,713][INFO] correct2 31
[2023-12-21 16:41:25,952][INFO] correct3 0
[2023-12-21 16:41:26,188][INFO] correct1 0
[2023-12-21 16:41:27,088][INFO] correct2 32
[2023-12-21 16:41:27,325][INFO] correct3 0
[2023-12-21 16:41:27,570][INFO] correct1 0
[2023-12-21 16:41:28,817][INFO] correct2 31
[2023-12-21 16:41:29,456][INFO] correct3 0
[2023-12-21 16:41:29,709][INFO] correct1 0
[2023-12-21 16:41:30,685][INFO] correct2 32
[2023-12-21 16:41:30,934][INFO] correct3 0
[2023-12-21 16:41:31,573][INFO] correct1 0
[2023-12-21 16:41:32,872][INFO] correct2 32
[2023-12-21 16:41:33,115][INFO] correct3 0
[2023-12-21 16:41:33,363][INFO] correct1 0
[2023-12-21 16:41:34,242][INFO] correct2 32
[2023-12-21 16:41:34,488][INFO] correct3 0
[2023-12-21 16:41:34,738][INFO] correct1 0
[2023-12-21 16:41:35,576][INFO] correct2 30
[2023-12-21 16:41:35,817][INFO] correct3 0
[2023-12-21 16:41:36,395][INFO] correct1 0
[2023-12-21 16:41:37,284][INFO] correct2 31
[2023-12-21 16:41:37,536][INFO] correct3 0
[2023-12-21 16:41:37,792][INFO] correct1 0
[2023-12-21 16:41:38,689][INFO] correct2 32
[2023-12-21 16:41:38,938][INFO] correct3 0
[2023-12-21 16:41:39,185][INFO] correct1 0
[2023-12-21 16:41:40,121][INFO] correct2 29
[2023-12-21 16:41:40,379][INFO] correct3 0
[2023-12-21 16:41:40,624][INFO] correct1 0
[2023-12-21 16:41:41,472][INFO] correct2 32
[2023-12-21 16:41:41,718][INFO] correct3 0
[2023-12-21 16:41:41,957][INFO] correct1 0
[2023-12-21 16:41:42,876][INFO] correct2 32
[2023-12-21 16:41:43,110][INFO] correct3 0
[2023-12-21 16:41:43,352][INFO] correct1 0
[2023-12-21 16:41:44,275][INFO] correct2 31
[2023-12-21 16:41:44,538][INFO] correct3 0
[2023-12-21 16:41:44,821][INFO] correct1 0
[2023-12-21 16:41:45,734][INFO] correct2 32
[2023-12-21 16:41:46,003][INFO] correct3 0
[2023-12-21 16:41:46,273][INFO] correct1 0
[2023-12-21 16:41:47,174][INFO] correct2 31
[2023-12-21 16:41:47,436][INFO] correct3 0
[2023-12-21 16:41:48,070][INFO] correct1 0
[2023-12-21 16:41:49,003][INFO] correct2 30
[2023-12-21 16:41:49,276][INFO] correct3 0
[2023-12-21 16:41:49,539][INFO] correct1 0
[2023-12-21 16:41:50,416][INFO] correct2 30
[2023-12-21 16:41:50,670][INFO] correct3 0
[2023-12-21 16:41:50,934][INFO] correct1 0
[2023-12-21 16:41:51,831][INFO] correct2 31
[2023-12-21 16:41:52,086][INFO] correct3 0
[2023-12-21 16:41:52,353][INFO] correct1 0
[2023-12-21 16:41:53,248][INFO] correct2 30
[2023-12-21 16:41:53,514][INFO] correct3 0
[2023-12-21 16:41:53,767][INFO] correct1 0
[2023-12-21 16:41:54,723][INFO] correct2 31
[2023-12-21 16:41:54,990][INFO] correct3 0
[2023-12-21 16:41:55,248][INFO] correct1 0
[2023-12-21 16:41:56,167][INFO] correct2 32
[2023-12-21 16:41:56,429][INFO] correct3 0
[2023-12-21 16:41:57,073][INFO] correct1 0
[2023-12-21 16:41:57,987][INFO] correct2 32
[2023-12-21 16:41:58,248][INFO] correct3 0
[2023-12-21 16:41:58,520][INFO] correct1 0
[2023-12-21 16:41:59,395][INFO] correct2 31
[2023-12-21 16:41:59,671][INFO] correct3 0
[2023-12-21 16:41:59,948][INFO] correct1 0
[2023-12-21 16:42:00,964][INFO] correct2 32
[2023-12-21 16:42:01,233][INFO] correct3 0
[2023-12-21 16:42:01,508][INFO] correct1 0
[2023-12-21 16:42:02,397][INFO] correct2 32
[2023-12-21 16:42:02,660][INFO] correct3 0
[2023-12-21 16:42:03,284][INFO] correct1 0
[2023-12-21 16:42:04,150][INFO] correct2 32
[2023-12-21 16:42:04,390][INFO] correct3 0
[2023-12-21 16:42:04,989][INFO] correct1 0
[2023-12-21 16:42:05,836][INFO] correct2 32
[2023-12-21 16:42:06,066][INFO] correct3 0
[2023-12-21 16:42:06,666][INFO] correct1 0
[2023-12-21 16:42:07,531][INFO] correct2 32
[2023-12-21 16:42:07,769][INFO] correct3 0
[2023-12-21 16:42:08,377][INFO] correct1 0
[2023-12-21 16:42:09,259][INFO] correct2 32
[2023-12-21 16:42:09,507][INFO] correct3 0
[2023-12-21 16:42:09,754][INFO] correct1 0
[2023-12-21 16:42:10,635][INFO] correct2 32
[2023-12-21 16:42:10,882][INFO] correct3 0
[2023-12-21 16:42:11,474][INFO] correct1 0
[2023-12-21 16:42:12,366][INFO] correct2 31
[2023-12-21 16:42:12,610][INFO] correct3 0
[2023-12-21 16:42:12,918][INFO] correct1 0
[2023-12-21 16:42:13,821][INFO] correct2 32
[2023-12-21 16:42:14,080][INFO] correct3 0
[2023-12-21 16:42:14,343][INFO] correct1 0
[2023-12-21 16:42:15,287][INFO] correct2 32
[2023-12-21 16:42:15,550][INFO] correct3 0
[2023-12-21 16:42:15,816][INFO] correct1 0
[2023-12-21 16:42:16,817][INFO] correct2 32
[2023-12-21 16:42:17,082][INFO] correct3 0
[2023-12-21 16:42:17,359][INFO] correct1 0
[2023-12-21 16:42:18,327][INFO] correct2 30
[2023-12-21 16:42:18,573][INFO] correct3 0
[2023-12-21 16:42:18,821][INFO] correct1 0
[2023-12-21 16:42:19,770][INFO] correct2 30
[2023-12-21 16:42:20,016][INFO] correct3 0
[2023-12-21 16:42:20,265][INFO] correct1 0
[2023-12-21 16:42:21,159][INFO] correct2 30
[2023-12-21 16:42:21,395][INFO] correct3 0
[2023-12-21 16:42:21,643][INFO] correct1 0
[2023-12-21 16:42:22,577][INFO] correct2 30
[2023-12-21 16:42:22,826][INFO] correct3 0
[2023-12-21 16:42:23,072][INFO] correct1 0
[2023-12-21 16:42:23,998][INFO] correct2 32
[2023-12-21 16:42:24,239][INFO] correct3 0
[2023-12-21 16:42:24,483][INFO] correct1 0
[2023-12-21 16:42:25,403][INFO] correct2 32
[2023-12-21 16:42:25,647][INFO] correct3 0
[2023-12-21 16:42:25,900][INFO] correct1 0
[2023-12-21 16:42:26,845][INFO] correct2 32
[2023-12-21 16:42:27,097][INFO] correct3 0
[2023-12-21 16:42:27,694][INFO] correct1 0
[2023-12-21 16:42:28,574][INFO] correct2 30
[2023-12-21 16:42:28,814][INFO] correct3 0
[2023-12-21 16:42:29,046][INFO] correct1 0
[2023-12-21 16:42:29,937][INFO] correct2 32
[2023-12-21 16:42:30,198][INFO] correct3 0
[2023-12-21 16:42:30,451][INFO] correct1 0
[2023-12-21 16:42:31,354][INFO] correct2 32
[2023-12-21 16:42:31,611][INFO] correct3 0
[2023-12-21 16:42:31,885][INFO] correct1 0
[2023-12-21 16:42:32,784][INFO] correct2 32
[2023-12-21 16:42:33,046][INFO] correct3 0
[2023-12-21 16:42:33,310][INFO] correct1 0
[2023-12-21 16:42:34,198][INFO] correct2 32
[2023-12-21 16:42:34,447][INFO] correct3 0
[2023-12-21 16:42:34,693][INFO] correct1 0
[2023-12-21 16:42:35,572][INFO] correct2 32
[2023-12-21 16:42:35,818][INFO] correct3 0
[2023-12-21 16:42:36,078][INFO] correct1 0
[2023-12-21 16:42:36,991][INFO] correct2 31
[2023-12-21 16:42:37,241][INFO] correct3 0
[2023-12-21 16:42:37,501][INFO] correct1 0
[2023-12-21 16:42:38,416][INFO] correct2 32
[2023-12-21 16:42:38,701][INFO] correct3 0
[2023-12-21 16:42:38,953][INFO] correct1 0
[2023-12-21 16:42:40,268][INFO] correct2 32
[2023-12-21 16:42:40,892][INFO] correct3 0
[2023-12-21 16:42:41,159][INFO] correct1 0
[2023-12-21 16:42:42,053][INFO] correct2 32
[2023-12-21 16:42:42,305][INFO] correct3 0
[2023-12-21 16:42:42,559][INFO] correct1 0
[2023-12-21 16:42:43,439][INFO] correct2 31
[2023-12-21 16:42:43,706][INFO] correct3 0
[2023-12-21 16:42:43,974][INFO] correct1 0
[2023-12-21 16:42:44,924][INFO] correct2 31
[2023-12-21 16:42:45,171][INFO] correct3 0
[2023-12-21 16:42:45,413][INFO] correct1 0
[2023-12-21 16:42:46,266][INFO] correct2 32
[2023-12-21 16:42:46,510][INFO] correct3 0
[2023-12-21 16:42:46,762][INFO] correct1 0
[2023-12-21 16:42:47,641][INFO] correct2 32
[2023-12-21 16:42:47,888][INFO] correct3 0
[2023-12-21 16:42:48,135][INFO] correct1 0
[2023-12-21 16:42:49,080][INFO] correct2 32
[2023-12-21 16:42:49,342][INFO] correct3 0
[2023-12-21 16:42:49,591][INFO] correct1 0
[2023-12-21 16:42:50,565][INFO] correct2 32
[2023-12-21 16:42:50,815][INFO] correct3 0
[2023-12-21 16:42:51,063][INFO] correct1 0
[2023-12-21 16:42:51,991][INFO] correct2 32
[2023-12-21 16:42:52,249][INFO] correct3 0
[2023-12-21 16:42:52,506][INFO] correct1 0
[2023-12-21 16:42:53,517][INFO] correct2 32
[2023-12-21 16:42:53,869][INFO] correct3 0
[2023-12-21 16:42:54,224][INFO] correct1 0
[2023-12-21 16:42:55,215][INFO] correct2 32
[2023-12-21 16:42:55,558][INFO] correct3 0
[2023-12-21 16:42:55,927][INFO] correct1 0
[2023-12-21 16:42:56,860][INFO] correct2 32
[2023-12-21 16:42:57,172][INFO] correct3 0
[2023-12-21 16:42:57,524][INFO] correct1 0
[2023-12-21 16:42:58,511][INFO] correct2 32
[2023-12-21 16:42:58,783][INFO] correct3 0
[2023-12-21 16:42:59,041][INFO] correct1 0
[2023-12-21 16:43:00,253][INFO] correct2 30
[2023-12-21 16:43:00,609][INFO] correct3 0
[2023-12-21 16:43:00,941][INFO] correct1 0
[2023-12-21 16:43:02,001][INFO] correct2 32
[2023-12-21 16:43:02,309][INFO] correct3 0
