[2023-12-21 16:30:13,453][INFO] 
===== FNN_big-0.3-500-small-2023-12-21-16-30-13 configuration =====
  exp_fn: test_goal_test
  seed: None
  dom: deeppoly
  start_abs_cnt: 500
  max_abs_cnt: 1000
  refine_top_k: 800
  tiny_width: 0.001
  lr: 0.001
  batch_size: 50
  min_epochs: 25
  max_epochs: 45
  use_scheduler: True
  no_pts: False
  no_abs: False
  no_refine: False
  quiet: False
  debug: False
  net: FNN_big
  no_repair: False
  repair_number: 500
  repair_batchsize: 1
  patch_size: small
  repair_radius: 0.3
  divided_repair: 1
  accuracy_loss: <function MnistArgParser.setup_rest.<locals>.ce_loss at 0x7f5cbaad8e50>
  sample_amount: 5000
  reset_params: False
  train_datasize: 10000
  test_datasize: 10000
  repair_batch_size: 500
  scheduler_fn: <function ExpArgParser.setup_rest.<locals>.<lambda> at 0x7f5cbaad8700>
[2023-12-21 16:31:40,622][INFO] correct1 0
[2023-12-21 16:31:41,206][INFO] correct2 29
[2023-12-21 16:31:41,454][INFO] correct3 0
[2023-12-21 16:31:41,703][INFO] correct1 0
[2023-12-21 16:31:42,292][INFO] correct2 31
[2023-12-21 16:31:42,540][INFO] correct3 0
[2023-12-21 16:31:42,797][INFO] correct1 0
[2023-12-21 16:31:43,369][INFO] correct2 30
[2023-12-21 16:31:43,623][INFO] correct3 0
[2023-12-21 16:31:43,891][INFO] correct1 0
[2023-12-21 16:31:44,486][INFO] correct2 31
[2023-12-21 16:31:44,746][INFO] correct3 0
[2023-12-21 16:31:45,027][INFO] correct1 0
[2023-12-21 16:31:45,634][INFO] correct2 30
[2023-12-21 16:31:45,903][INFO] correct3 0
[2023-12-21 16:31:46,175][INFO] correct1 0
[2023-12-21 16:31:46,773][INFO] correct2 28
[2023-12-21 16:31:47,023][INFO] correct3 0
[2023-12-21 16:31:47,265][INFO] correct1 0
[2023-12-21 16:31:47,830][INFO] correct2 31
[2023-12-21 16:31:48,076][INFO] correct3 0
[2023-12-21 16:31:48,333][INFO] correct1 0
[2023-12-21 16:31:48,910][INFO] correct2 31
[2023-12-21 16:31:49,158][INFO] correct3 0
[2023-12-21 16:31:49,400][INFO] correct1 0
[2023-12-21 16:31:49,978][INFO] correct2 32
[2023-12-21 16:31:50,216][INFO] correct3 0
[2023-12-21 16:31:50,463][INFO] correct1 0
[2023-12-21 16:31:51,009][INFO] correct2 32
[2023-12-21 16:31:51,248][INFO] correct3 0
[2023-12-21 16:31:51,492][INFO] correct1 0
[2023-12-21 16:31:52,073][INFO] correct2 31
[2023-12-21 16:31:52,320][INFO] correct3 0
[2023-12-21 16:31:52,573][INFO] correct1 0
[2023-12-21 16:31:53,133][INFO] correct2 32
[2023-12-21 16:31:53,377][INFO] correct3 0
[2023-12-21 16:31:53,627][INFO] correct1 0
[2023-12-21 16:31:54,250][INFO] correct2 32
[2023-12-21 16:31:54,510][INFO] correct3 0
[2023-12-21 16:31:54,777][INFO] correct1 0
[2023-12-21 16:31:55,404][INFO] correct2 29
[2023-12-21 16:31:55,666][INFO] correct3 0
[2023-12-21 16:31:55,939][INFO] correct1 0
[2023-12-21 16:31:56,570][INFO] correct2 31
[2023-12-21 16:31:56,834][INFO] correct3 0
[2023-12-21 16:31:57,089][INFO] correct1 0
[2023-12-21 16:31:57,725][INFO] correct2 30
[2023-12-21 16:31:58,008][INFO] correct3 0
[2023-12-21 16:31:58,268][INFO] correct1 0
[2023-12-21 16:31:58,851][INFO] correct2 31
[2023-12-21 16:31:59,091][INFO] correct3 0
[2023-12-21 16:31:59,328][INFO] correct1 0
[2023-12-21 16:31:59,924][INFO] correct2 31
[2023-12-21 16:32:00,197][INFO] correct3 0
[2023-12-21 16:32:00,473][INFO] correct1 0
[2023-12-21 16:32:01,102][INFO] correct2 32
[2023-12-21 16:32:01,374][INFO] correct3 0
[2023-12-21 16:32:01,623][INFO] correct1 0
[2023-12-21 16:32:02,188][INFO] correct2 32
[2023-12-21 16:32:02,804][INFO] correct3 0
[2023-12-21 16:32:03,064][INFO] correct1 0
[2023-12-21 16:32:03,653][INFO] correct2 30
[2023-12-21 16:32:03,891][INFO] correct3 0
[2023-12-21 16:32:04,149][INFO] correct1 0
[2023-12-21 16:32:04,752][INFO] correct2 29
[2023-12-21 16:32:05,010][INFO] correct3 0
[2023-12-21 16:32:05,267][INFO] correct1 0
[2023-12-21 16:32:05,872][INFO] correct2 32
[2023-12-21 16:32:06,123][INFO] correct3 0
[2023-12-21 16:32:06,387][INFO] correct1 0
[2023-12-21 16:32:06,987][INFO] correct2 32
[2023-12-21 16:32:07,236][INFO] correct3 0
[2023-12-21 16:32:07,491][INFO] correct1 0
[2023-12-21 16:32:08,107][INFO] correct2 31
[2023-12-21 16:32:08,359][INFO] correct3 0
[2023-12-21 16:32:08,606][INFO] correct1 0
[2023-12-21 16:32:09,196][INFO] correct2 32
[2023-12-21 16:32:09,462][INFO] correct3 0
[2023-12-21 16:32:09,710][INFO] correct1 0
[2023-12-21 16:32:10,728][INFO] correct2 32
[2023-12-21 16:32:11,405][INFO] correct3 0
[2023-12-21 16:32:11,675][INFO] correct1 0
[2023-12-21 16:32:12,259][INFO] correct2 32
[2023-12-21 16:32:12,513][INFO] correct3 0
[2023-12-21 16:32:12,767][INFO] correct1 0
[2023-12-21 16:32:13,367][INFO] correct2 31
[2023-12-21 16:32:13,623][INFO] correct3 0
[2023-12-21 16:32:13,879][INFO] correct1 0
[2023-12-21 16:32:14,472][INFO] correct2 32
[2023-12-21 16:32:14,733][INFO] correct3 0
[2023-12-21 16:32:14,995][INFO] correct1 0
[2023-12-21 16:32:15,591][INFO] correct2 28
[2023-12-21 16:32:15,860][INFO] correct3 0
[2023-12-21 16:32:16,132][INFO] correct1 0
[2023-12-21 16:32:16,725][INFO] correct2 29
[2023-12-21 16:32:16,970][INFO] correct3 0
[2023-12-21 16:32:17,221][INFO] correct1 0
[2023-12-21 16:32:17,804][INFO] correct2 31
[2023-12-21 16:32:18,043][INFO] correct3 0
[2023-12-21 16:32:18,294][INFO] correct1 0
[2023-12-21 16:32:18,857][INFO] correct2 30
[2023-12-21 16:32:19,100][INFO] correct3 0
[2023-12-21 16:32:19,348][INFO] correct1 0
[2023-12-21 16:32:19,921][INFO] correct2 31
[2023-12-21 16:32:20,166][INFO] correct3 0
[2023-12-21 16:32:20,437][INFO] correct1 0
[2023-12-21 16:32:21,029][INFO] correct2 31
[2023-12-21 16:32:21,280][INFO] correct3 0
[2023-12-21 16:32:21,531][INFO] correct1 0
[2023-12-21 16:32:22,115][INFO] correct2 31
[2023-12-21 16:32:22,358][INFO] correct3 0
[2023-12-21 16:32:22,619][INFO] correct1 0
[2023-12-21 16:32:23,258][INFO] correct2 32
[2023-12-21 16:32:23,508][INFO] correct3 0
[2023-12-21 16:32:23,760][INFO] correct1 0
[2023-12-21 16:32:24,343][INFO] correct2 31
[2023-12-21 16:32:24,592][INFO] correct3 0
[2023-12-21 16:32:24,841][INFO] correct1 0
[2023-12-21 16:32:25,426][INFO] correct2 30
[2023-12-21 16:32:25,678][INFO] correct3 0
[2023-12-21 16:32:25,929][INFO] correct1 0
[2023-12-21 16:32:26,550][INFO] correct2 32
[2023-12-21 16:32:26,803][INFO] correct3 0
[2023-12-21 16:32:27,060][INFO] correct1 0
[2023-12-21 16:32:27,668][INFO] correct2 31
[2023-12-21 16:32:27,918][INFO] correct3 0
[2023-12-21 16:32:28,174][INFO] correct1 0
[2023-12-21 16:32:28,774][INFO] correct2 32
[2023-12-21 16:32:29,015][INFO] correct3 0
[2023-12-21 16:32:29,263][INFO] correct1 0
[2023-12-21 16:32:29,867][INFO] correct2 30
[2023-12-21 16:32:30,118][INFO] correct3 0
[2023-12-21 16:32:30,367][INFO] correct1 0
[2023-12-21 16:32:30,954][INFO] correct2 31
[2023-12-21 16:32:31,199][INFO] correct3 0
[2023-12-21 16:32:31,458][INFO] correct1 0
[2023-12-21 16:32:32,053][INFO] correct2 30
[2023-12-21 16:32:32,311][INFO] correct3 0
[2023-12-21 16:32:32,558][INFO] correct1 0
[2023-12-21 16:32:33,133][INFO] correct2 32
[2023-12-21 16:32:33,385][INFO] correct3 0
[2023-12-21 16:32:33,635][INFO] correct1 0
[2023-12-21 16:32:34,246][INFO] correct2 31
[2023-12-21 16:32:34,491][INFO] correct3 0
[2023-12-21 16:32:34,749][INFO] correct1 0
[2023-12-21 16:32:35,364][INFO] correct2 31
[2023-12-21 16:32:35,611][INFO] correct3 0
[2023-12-21 16:32:35,873][INFO] correct1 0
[2023-12-21 16:32:36,833][INFO] correct2 29
[2023-12-21 16:32:37,449][INFO] correct3 0
[2023-12-21 16:32:37,713][INFO] correct1 0
[2023-12-21 16:32:38,284][INFO] correct2 28
[2023-12-21 16:32:38,537][INFO] correct3 0
[2023-12-21 16:32:38,801][INFO] correct1 0
[2023-12-21 16:32:39,411][INFO] correct2 32
[2023-12-21 16:32:39,673][INFO] correct3 0
[2023-12-21 16:32:39,932][INFO] correct1 0
[2023-12-21 16:32:40,517][INFO] correct2 30
[2023-12-21 16:32:40,768][INFO] correct3 0
[2023-12-21 16:32:41,028][INFO] correct1 0
[2023-12-21 16:32:41,650][INFO] correct2 32
[2023-12-21 16:32:41,928][INFO] correct3 0
[2023-12-21 16:32:42,206][INFO] correct1 0
[2023-12-21 16:32:42,795][INFO] correct2 31
[2023-12-21 16:32:43,058][INFO] correct3 0
[2023-12-21 16:32:43,331][INFO] correct1 0
[2023-12-21 16:32:43,949][INFO] correct2 31
[2023-12-21 16:32:44,208][INFO] correct3 0
[2023-12-21 16:32:44,471][INFO] correct1 0
[2023-12-21 16:32:45,085][INFO] correct2 31
[2023-12-21 16:32:45,348][INFO] correct3 0
[2023-12-21 16:32:45,616][INFO] correct1 0
[2023-12-21 16:32:46,229][INFO] correct2 30
[2023-12-21 16:32:46,507][INFO] correct3 0
[2023-12-21 16:32:46,775][INFO] correct1 0
[2023-12-21 16:32:47,426][INFO] correct2 30
[2023-12-21 16:32:47,689][INFO] correct3 0
[2023-12-21 16:32:47,947][INFO] correct1 0
[2023-12-21 16:32:48,541][INFO] correct2 31
[2023-12-21 16:32:48,803][INFO] correct3 0
[2023-12-21 16:32:49,056][INFO] correct1 0
[2023-12-21 16:32:49,644][INFO] correct2 31
[2023-12-21 16:32:49,892][INFO] correct3 0
[2023-12-21 16:32:50,143][INFO] correct1 0
[2023-12-21 16:32:50,730][INFO] correct2 31
[2023-12-21 16:32:50,975][INFO] correct3 0
[2023-12-21 16:32:51,231][INFO] correct1 0
[2023-12-21 16:32:51,835][INFO] correct2 29
[2023-12-21 16:32:52,090][INFO] correct3 0
[2023-12-21 16:32:52,354][INFO] correct1 0
[2023-12-21 16:32:52,966][INFO] correct2 31
[2023-12-21 16:32:53,229][INFO] correct3 0
[2023-12-21 16:32:53,495][INFO] correct1 0
[2023-12-21 16:32:54,113][INFO] correct2 31
[2023-12-21 16:32:54,376][INFO] correct3 0
[2023-12-21 16:32:54,655][INFO] correct1 0
[2023-12-21 16:32:55,289][INFO] correct2 31
[2023-12-21 16:32:55,548][INFO] correct3 0
[2023-12-21 16:32:55,816][INFO] correct1 0
[2023-12-21 16:32:56,411][INFO] correct2 31
[2023-12-21 16:32:56,692][INFO] correct3 0
[2023-12-21 16:32:56,964][INFO] correct1 0
[2023-12-21 16:32:57,586][INFO] correct2 32
[2023-12-21 16:32:57,858][INFO] correct3 0
[2023-12-21 16:32:58,115][INFO] correct1 0
[2023-12-21 16:32:58,729][INFO] correct2 30
[2023-12-21 16:32:58,983][INFO] correct3 0
[2023-12-21 16:32:59,238][INFO] correct1 0
[2023-12-21 16:32:59,828][INFO] correct2 31
[2023-12-21 16:33:00,092][INFO] correct3 0
[2023-12-21 16:33:00,357][INFO] correct1 0
[2023-12-21 16:33:01,002][INFO] correct2 29
[2023-12-21 16:33:01,264][INFO] correct3 0
[2023-12-21 16:33:01,529][INFO] correct1 0
[2023-12-21 16:33:02,135][INFO] correct2 30
[2023-12-21 16:33:02,394][INFO] correct3 0
[2023-12-21 16:33:02,655][INFO] correct1 0
[2023-12-21 16:33:03,256][INFO] correct2 32
[2023-12-21 16:33:03,517][INFO] correct3 0
[2023-12-21 16:33:03,773][INFO] correct1 0
[2023-12-21 16:33:04,325][INFO] correct2 29
[2023-12-21 16:33:04,568][INFO] correct3 0
[2023-12-21 16:33:04,829][INFO] correct1 0
[2023-12-21 16:33:05,421][INFO] correct2 32
[2023-12-21 16:33:05,655][INFO] correct3 0
[2023-12-21 16:33:05,904][INFO] correct1 0
[2023-12-21 16:33:06,448][INFO] correct2 31
[2023-12-21 16:33:06,690][INFO] correct3 0
[2023-12-21 16:33:06,933][INFO] correct1 0
[2023-12-21 16:33:07,539][INFO] correct2 32
[2023-12-21 16:33:07,782][INFO] correct3 0
[2023-12-21 16:33:08,036][INFO] correct1 0
[2023-12-21 16:33:08,645][INFO] correct2 29
[2023-12-21 16:33:08,893][INFO] correct3 0
[2023-12-21 16:33:09,152][INFO] correct1 0
[2023-12-21 16:33:09,735][INFO] correct2 31
[2023-12-21 16:33:09,978][INFO] correct3 0
[2023-12-21 16:33:10,227][INFO] correct1 0
[2023-12-21 16:33:10,828][INFO] correct2 32
[2023-12-21 16:33:11,072][INFO] correct3 0
[2023-12-21 16:33:11,318][INFO] correct1 0
[2023-12-21 16:33:11,887][INFO] correct2 31
[2023-12-21 16:33:12,125][INFO] correct3 0
[2023-12-21 16:33:12,377][INFO] correct1 0
[2023-12-21 16:33:12,995][INFO] correct2 32
[2023-12-21 16:33:13,249][INFO] correct3 0
[2023-12-21 16:33:13,504][INFO] correct1 0
[2023-12-21 16:33:14,109][INFO] correct2 32
[2023-12-21 16:33:14,353][INFO] correct3 0
[2023-12-21 16:33:14,620][INFO] correct1 0
[2023-12-21 16:33:15,237][INFO] correct2 31
[2023-12-21 16:33:15,492][INFO] correct3 0
[2023-12-21 16:33:15,741][INFO] correct1 0
[2023-12-21 16:33:16,349][INFO] correct2 31
[2023-12-21 16:33:16,606][INFO] correct3 0
[2023-12-21 16:33:16,873][INFO] correct1 0
[2023-12-21 16:33:17,461][INFO] correct2 32
[2023-12-21 16:33:17,709][INFO] correct3 0
[2023-12-21 16:33:17,964][INFO] correct1 0
[2023-12-21 16:33:18,567][INFO] correct2 30
[2023-12-21 16:33:18,827][INFO] correct3 0
[2023-12-21 16:33:19,078][INFO] correct1 0
[2023-12-21 16:33:19,657][INFO] correct2 31
[2023-12-21 16:33:19,916][INFO] correct3 0
[2023-12-21 16:33:20,179][INFO] correct1 0
[2023-12-21 16:33:20,742][INFO] correct2 32
[2023-12-21 16:33:21,011][INFO] correct3 0
[2023-12-21 16:33:21,283][INFO] correct1 0
[2023-12-21 16:33:21,907][INFO] correct2 27
[2023-12-21 16:33:22,162][INFO] correct3 0
[2023-12-21 16:33:22,423][INFO] correct1 0
[2023-12-21 16:33:23,066][INFO] correct2 29
[2023-12-21 16:33:23,344][INFO] correct3 0
[2023-12-21 16:33:23,620][INFO] correct1 0
[2023-12-21 16:33:24,283][INFO] correct2 28
[2023-12-21 16:33:24,525][INFO] correct3 0
[2023-12-21 16:33:24,836][INFO] correct1 0
[2023-12-21 16:33:25,611][INFO] correct2 32
[2023-12-21 16:33:25,956][INFO] correct3 0
[2023-12-21 16:33:26,295][INFO] correct1 0
[2023-12-21 16:33:27,024][INFO] correct2 32
[2023-12-21 16:33:27,351][INFO] correct3 0
[2023-12-21 16:33:27,699][INFO] correct1 0
[2023-12-21 16:33:28,460][INFO] correct2 30
[2023-12-21 16:33:28,792][INFO] correct3 0
[2023-12-21 16:33:29,119][INFO] correct1 0
[2023-12-21 16:33:29,843][INFO] correct2 32
[2023-12-21 16:33:30,167][INFO] correct3 0
[2023-12-21 16:33:30,492][INFO] correct1 0
[2023-12-21 16:33:31,203][INFO] correct2 31
[2023-12-21 16:33:31,528][INFO] correct3 0
[2023-12-21 16:33:31,844][INFO] correct1 0
[2023-12-21 16:33:32,579][INFO] correct2 32
[2023-12-21 16:33:32,886][INFO] correct3 0
[2023-12-21 16:33:33,199][INFO] correct1 0
[2023-12-21 16:33:33,784][INFO] correct2 32
[2023-12-21 16:33:34,034][INFO] correct3 0
[2023-12-21 16:33:34,258][INFO] correct1 0
[2023-12-21 16:33:34,968][INFO] correct2 31
[2023-12-21 16:33:35,296][INFO] correct3 0
[2023-12-21 16:33:35,639][INFO] correct1 0
[2023-12-21 16:33:36,169][INFO] correct2 30
[2023-12-21 16:33:36,478][INFO] correct3 0
[2023-12-21 16:33:36,831][INFO] correct1 0
[2023-12-21 16:33:37,545][INFO] correct2 31
[2023-12-21 16:33:37,777][INFO] correct3 0
[2023-12-21 16:33:38,033][INFO] correct1 0
[2023-12-21 16:33:38,814][INFO] correct2 32
[2023-12-21 16:33:39,166][INFO] correct3 0
[2023-12-21 16:33:39,509][INFO] correct1 0
[2023-12-21 16:33:40,278][INFO] correct2 32
[2023-12-21 16:33:40,613][INFO] correct3 0
[2023-12-21 16:33:40,957][INFO] correct1 0
[2023-12-21 16:33:41,712][INFO] correct2 32
[2023-12-21 16:33:42,044][INFO] correct3 0
[2023-12-21 16:33:42,380][INFO] correct1 0
[2023-12-21 16:33:43,087][INFO] correct2 31
[2023-12-21 16:33:43,409][INFO] correct3 0
[2023-12-21 16:33:43,746][INFO] correct1 0
[2023-12-21 16:33:44,442][INFO] correct2 32
[2023-12-21 16:33:44,755][INFO] correct3 0
[2023-12-21 16:33:45,096][INFO] correct1 0
[2023-12-21 16:33:45,816][INFO] correct2 32
[2023-12-21 16:33:46,158][INFO] correct3 0
[2023-12-21 16:33:46,511][INFO] correct1 0
[2023-12-21 16:33:47,558][INFO] correct2 32
[2023-12-21 16:33:48,395][INFO] correct3 0
[2023-12-21 16:33:48,670][INFO] correct1 0
[2023-12-21 16:33:49,283][INFO] correct2 31
[2023-12-21 16:33:49,554][INFO] correct3 0
[2023-12-21 16:33:49,833][INFO] correct1 0
[2023-12-21 16:33:50,447][INFO] correct2 32
[2023-12-21 16:33:50,714][INFO] correct3 0
[2023-12-21 16:33:50,982][INFO] correct1 0
[2023-12-21 16:33:51,565][INFO] correct2 31
[2023-12-21 16:33:51,821][INFO] correct3 0
[2023-12-21 16:33:52,069][INFO] correct1 0
[2023-12-21 16:33:52,693][INFO] correct2 32
[2023-12-21 16:33:52,956][INFO] correct3 0
[2023-12-21 16:33:53,207][INFO] correct1 0
[2023-12-21 16:33:53,817][INFO] correct2 32
[2023-12-21 16:33:54,069][INFO] correct3 0
[2023-12-21 16:33:54,328][INFO] correct1 0
[2023-12-21 16:33:54,931][INFO] correct2 32
[2023-12-21 16:33:55,196][INFO] correct3 0
[2023-12-21 16:33:55,443][INFO] correct1 0
[2023-12-21 16:33:55,998][INFO] correct2 30
[2023-12-21 16:33:56,258][INFO] correct3 0
[2023-12-21 16:33:56,518][INFO] correct1 0
[2023-12-21 16:33:57,123][INFO] correct2 31
[2023-12-21 16:33:57,387][INFO] correct3 0
[2023-12-21 16:33:57,648][INFO] correct1 0
[2023-12-21 16:33:58,250][INFO] correct2 32
[2023-12-21 16:33:58,511][INFO] correct3 0
[2023-12-21 16:33:58,771][INFO] correct1 0
[2023-12-21 16:33:59,395][INFO] correct2 29
[2023-12-21 16:33:59,662][INFO] correct3 0
[2023-12-21 16:33:59,939][INFO] correct1 0
[2023-12-21 16:34:00,543][INFO] correct2 32
[2023-12-21 16:34:00,782][INFO] correct3 0
[2023-12-21 16:34:01,030][INFO] correct1 0
[2023-12-21 16:34:01,605][INFO] correct2 32
[2023-12-21 16:34:01,849][INFO] correct3 0
[2023-12-21 16:34:02,111][INFO] correct1 0
[2023-12-21 16:34:02,679][INFO] correct2 31
[2023-12-21 16:34:02,924][INFO] correct3 0
[2023-12-21 16:34:03,170][INFO] correct1 0
[2023-12-21 16:34:03,735][INFO] correct2 32
[2023-12-21 16:34:03,980][INFO] correct3 0
[2023-12-21 16:34:04,220][INFO] correct1 0
[2023-12-21 16:34:04,809][INFO] correct2 31
[2023-12-21 16:34:05,066][INFO] correct3 0
[2023-12-21 16:34:05,325][INFO] correct1 0
[2023-12-21 16:34:05,924][INFO] correct2 30
[2023-12-21 16:34:06,187][INFO] correct3 0
[2023-12-21 16:34:06,460][INFO] correct1 0
[2023-12-21 16:34:07,052][INFO] correct2 30
[2023-12-21 16:34:07,312][INFO] correct3 0
[2023-12-21 16:34:07,587][INFO] correct1 0
[2023-12-21 16:34:08,193][INFO] correct2 31
[2023-12-21 16:34:08,436][INFO] correct3 0
[2023-12-21 16:34:08,683][INFO] correct1 0
[2023-12-21 16:34:09,276][INFO] correct2 30
[2023-12-21 16:34:09,528][INFO] correct3 0
[2023-12-21 16:34:09,780][INFO] correct1 0
[2023-12-21 16:34:10,400][INFO] correct2 31
[2023-12-21 16:34:10,650][INFO] correct3 0
[2023-12-21 16:34:10,905][INFO] correct1 0
[2023-12-21 16:34:11,506][INFO] correct2 32
[2023-12-21 16:34:11,761][INFO] correct3 0
[2023-12-21 16:34:12,013][INFO] correct1 0
[2023-12-21 16:34:12,584][INFO] correct2 32
[2023-12-21 16:34:12,828][INFO] correct3 0
[2023-12-21 16:34:13,088][INFO] correct1 0
[2023-12-21 16:34:13,674][INFO] correct2 31
[2023-12-21 16:34:13,919][INFO] correct3 0
[2023-12-21 16:34:14,169][INFO] correct1 0
[2023-12-21 16:34:14,725][INFO] correct2 32
[2023-12-21 16:34:14,968][INFO] correct3 0
[2023-12-21 16:34:15,218][INFO] correct1 0
[2023-12-21 16:34:15,797][INFO] correct2 32
[2023-12-21 16:34:16,048][INFO] correct3 0
[2023-12-21 16:34:16,300][INFO] correct1 0
[2023-12-21 16:34:16,876][INFO] correct2 32
[2023-12-21 16:34:17,124][INFO] correct3 0
[2023-12-21 16:34:17,371][INFO] correct1 0
[2023-12-21 16:34:17,946][INFO] correct2 32
[2023-12-21 16:34:18,188][INFO] correct3 0
[2023-12-21 16:34:18,433][INFO] correct1 0
[2023-12-21 16:34:19,034][INFO] correct2 32
[2023-12-21 16:34:19,281][INFO] correct3 0
[2023-12-21 16:34:19,540][INFO] correct1 0
[2023-12-21 16:34:20,466][INFO] correct2 32
[2023-12-21 16:34:20,711][INFO] correct3 0
[2023-12-21 16:34:20,965][INFO] correct1 0
[2023-12-21 16:34:21,549][INFO] correct2 32
[2023-12-21 16:34:21,794][INFO] correct3 0
[2023-12-21 16:34:22,044][INFO] correct1 0
[2023-12-21 16:34:22,622][INFO] correct2 31
[2023-12-21 16:34:22,874][INFO] correct3 0
[2023-12-21 16:34:23,128][INFO] correct1 0
[2023-12-21 16:34:23,717][INFO] correct2 32
[2023-12-21 16:34:23,962][INFO] correct3 0
[2023-12-21 16:34:24,214][INFO] correct1 0
[2023-12-21 16:34:24,817][INFO] correct2 32
[2023-12-21 16:34:25,056][INFO] correct3 0
[2023-12-21 16:34:25,310][INFO] correct1 0
[2023-12-21 16:34:25,897][INFO] correct2 32
[2023-12-21 16:34:26,150][INFO] correct3 0
[2023-12-21 16:34:26,399][INFO] correct1 0
[2023-12-21 16:34:27,019][INFO] correct2 30
[2023-12-21 16:34:27,269][INFO] correct3 0
[2023-12-21 16:34:27,520][INFO] correct1 0
[2023-12-21 16:34:28,139][INFO] correct2 30
[2023-12-21 16:34:28,386][INFO] correct3 0
[2023-12-21 16:34:28,637][INFO] correct1 0
[2023-12-21 16:34:29,291][INFO] correct2 30
[2023-12-21 16:34:29,542][INFO] correct3 0
[2023-12-21 16:34:29,795][INFO] correct1 0
[2023-12-21 16:34:30,391][INFO] correct2 30
[2023-12-21 16:34:30,648][INFO] correct3 0
[2023-12-21 16:34:30,914][INFO] correct1 0
[2023-12-21 16:34:31,538][INFO] correct2 32
[2023-12-21 16:34:31,791][INFO] correct3 0
[2023-12-21 16:34:32,042][INFO] correct1 0
[2023-12-21 16:34:32,638][INFO] correct2 32
[2023-12-21 16:34:32,884][INFO] correct3 0
[2023-12-21 16:34:33,130][INFO] correct1 0
[2023-12-21 16:34:33,715][INFO] correct2 32
[2023-12-21 16:34:33,969][INFO] correct3 0
[2023-12-21 16:34:34,218][INFO] correct1 0
[2023-12-21 16:34:34,792][INFO] correct2 30
[2023-12-21 16:34:35,039][INFO] correct3 0
[2023-12-21 16:34:35,298][INFO] correct1 0
[2023-12-21 16:34:35,876][INFO] correct2 32
[2023-12-21 16:34:36,119][INFO] correct3 0
[2023-12-21 16:34:36,368][INFO] correct1 0
[2023-12-21 16:34:36,950][INFO] correct2 32
[2023-12-21 16:34:37,200][INFO] correct3 0
[2023-12-21 16:34:37,465][INFO] correct1 0
[2023-12-21 16:34:38,021][INFO] correct2 32
[2023-12-21 16:34:38,279][INFO] correct3 0
[2023-12-21 16:34:38,535][INFO] correct1 0
[2023-12-21 16:34:39,121][INFO] correct2 32
[2023-12-21 16:34:39,362][INFO] correct3 0
[2023-12-21 16:34:39,615][INFO] correct1 0
[2023-12-21 16:34:40,181][INFO] correct2 32
[2023-12-21 16:34:40,420][INFO] correct3 0
[2023-12-21 16:34:40,673][INFO] correct1 0
[2023-12-21 16:34:41,274][INFO] correct2 31
[2023-12-21 16:34:41,520][INFO] correct3 0
[2023-12-21 16:34:41,765][INFO] correct1 0
[2023-12-21 16:34:42,332][INFO] correct2 32
[2023-12-21 16:34:42,591][INFO] correct3 0
[2023-12-21 16:34:42,857][INFO] correct1 0
[2023-12-21 16:34:43,844][INFO] correct2 32
[2023-12-21 16:34:44,484][INFO] correct3 0
[2023-12-21 16:34:44,745][INFO] correct1 0
[2023-12-21 16:34:45,374][INFO] correct2 32
[2023-12-21 16:34:45,621][INFO] correct3 0
[2023-12-21 16:34:45,863][INFO] correct1 0
[2023-12-21 16:34:46,434][INFO] correct2 31
[2023-12-21 16:34:46,681][INFO] correct3 0
[2023-12-21 16:34:46,932][INFO] correct1 0
[2023-12-21 16:34:47,508][INFO] correct2 31
[2023-12-21 16:34:47,757][INFO] correct3 0
[2023-12-21 16:34:48,009][INFO] correct1 0
[2023-12-21 16:34:48,576][INFO] correct2 32
[2023-12-21 16:34:48,818][INFO] correct3 0
[2023-12-21 16:34:49,075][INFO] correct1 0
[2023-12-21 16:34:49,656][INFO] correct2 32
[2023-12-21 16:34:49,903][INFO] correct3 0
[2023-12-21 16:34:50,148][INFO] correct1 0
[2023-12-21 16:34:50,743][INFO] correct2 32
[2023-12-21 16:34:50,988][INFO] correct3 0
[2023-12-21 16:34:51,238][INFO] correct1 0
[2023-12-21 16:34:51,840][INFO] correct2 32
[2023-12-21 16:34:52,084][INFO] correct3 0
[2023-12-21 16:34:52,338][INFO] correct1 0
[2023-12-21 16:34:52,907][INFO] correct2 32
[2023-12-21 16:34:53,141][INFO] correct3 0
[2023-12-21 16:34:53,392][INFO] correct1 0
[2023-12-21 16:34:53,966][INFO] correct2 32
[2023-12-21 16:34:54,210][INFO] correct3 0
[2023-12-21 16:34:54,455][INFO] correct1 0
[2023-12-21 16:34:55,019][INFO] correct2 32
[2023-12-21 16:34:55,265][INFO] correct3 0
[2023-12-21 16:34:55,523][INFO] correct1 0
[2023-12-21 16:34:56,105][INFO] correct2 32
[2023-12-21 16:34:56,348][INFO] correct3 0
[2023-12-21 16:34:56,601][INFO] correct1 0
[2023-12-21 16:34:57,216][INFO] correct2 32
[2023-12-21 16:34:57,450][INFO] correct3 0
[2023-12-21 16:34:57,702][INFO] correct1 0
[2023-12-21 16:34:58,285][INFO] correct2 30
[2023-12-21 16:34:58,528][INFO] correct3 0
[2023-12-21 16:34:58,780][INFO] correct1 0
[2023-12-21 16:34:59,358][INFO] correct2 32
[2023-12-21 16:34:59,596][INFO] correct3 0
[2023-12-21 16:34:59,835][INFO] correct1 0
[2023-12-21 16:35:00,416][INFO] correct2 30
